idRegistro;dtAtual;dht11_umidade;lm35_temperatura;fkSensor;;;
4684;2023-11-26 01:00:00;70,5;21,47;10;;;
4685;2023-11-26 01:20:00;70,5;22,94;10;;;
4686;2023-11-26 01:40:00;70,5;22,45;10;;;
4687;2023-11-26 02:00:00;70,5;22,94;10;;;
4688;2023-11-26 02:20:00;70,5;21,47;10;;;
4689;2023-11-26 02:40:00;70,5;21,47;10;;;
4690;2023-11-26 03:00:00;70,5;21,96;10;;;
4691;2023-11-26 03:20:00;70,5;22,45;10;;;
4692;2023-11-26 03:40:00;70,5;21,96;10;;;
4693;2023-11-26 04:00:00;70,5;22,94;10;;;
4694;2023-11-26 04:20:00;70,5;21,96;10;;;
4695;2023-11-26 04:40:00;70,5;22,94;10;;;
4696;2023-11-26 05:00:00;70,5;22,45;10;;;
4697;2023-11-26 05:20:00;70,5;21,96;10;;;
4698;2023-11-26 05:40:00;70,5;21,96;10;;;
4699;2023-11-26 06:00:00;70,5;22,45;10;;;
4700;2023-11-26 06:20:00;70,5;21,47;10;;;
4701;2023-11-26 06:40:00;70,5;22,45;10;;;
4702;2023-11-26 07:00:00;70,5;21,47;10;;;
4703;2023-11-26 07:20:00;70,5;21,47;10;;;
4704;2023-11-26 07:40:00;70,5;20,98;10;;;
4705;2023-11-26 08:00:00;70,5;22,94;10;;;
4706;2023-11-26 08:20:00;70,5;20,98;10;;;
4707;2023-11-26 08:40:00;70,5;23,42;10;;;
4708;2023-11-26 09:00:00;70,5;20,98;10;;;
4709;2023-11-26 09:20:00;70,5;22,94;10;;;
4710;2023-11-26 09:40:00;70,5;23,42;10;;;
4711;2023-11-26 10:00:00;70,5;22,45;10;;;
4712;2023-11-26 10:20:00;70,5;23,42;10;;;
4713;2023-11-26 10:40:00;70,5;23,42;10;;;
4714;2023-11-26 11:00:00;70,5;24,89;10;;;
4715;2023-11-26 11:20:00;70,5;22,45;10;;;
4716;2023-11-26 11:40:00;70,5;23,91;10;;;
4717;2023-11-26 12:00:00;70,5;22,94;10;;;
4718;2023-11-26 12:20:00;70,5;21,96;10;;;
4719;2023-11-26 12:40:00;70,5;22,94;10;;;
4720;2023-11-26 13:00:00;70,5;23,91;10;;;
4721;2023-11-26 13:20:00;70,5;22,94;10;;;
4722;2023-11-26 13:40:00;70,5;22,94;10;;;
4723;2023-11-26 14:00:00;70,5;22,94;10;;;
4724;2023-11-26 14:20:00;70,5;22,45;10;;;
4725;2023-11-26 14:40:00;70,5;21,96;10;;;
4726;2023-11-26 15:00:00;70,5;23,42;10;;;
4727;2023-11-26 15:20:00;70,5;22,45;10;;;
4728;2023-11-26 15:40:00;70,5;22,45;10;;;
4729;2023-11-26 16:00:00;70,5;22,45;10;;;
4730;2023-11-26 16:20:00;70,8;22,94;10;;;
4731;2023-11-26 16:40:00;70,8;21,47;10;;;
4732;2023-11-26 17:00:00;70,8;22,45;10;;;
4733;2023-11-26 17:20:00;70,8;20,98;10;;;
4734;2023-11-26 17:40:00;70,8;22,94;10;;;
4735;2023-11-26 18:00:00;70,8;21,96;10;;;
4736;2023-11-26 18:20:00;70,8;23,91;10;;;
4737;2023-11-26 18:40:00;70,8;21,96;10;;;
4738;2023-11-26 19:00:00;70,8;22,94;10;;;
4739;2023-11-26 19:20:00;70,8;21,47;10;;;
4740;2023-11-26 19:40:00;70,8;23,42;10;;;
4741;2023-11-26 20:00:00;70,8;21,47;10;;;
4742;2023-11-26 20:20:00;70,8;21,96;10;;;
4743;2023-11-26 20:40:00;70,8;20,98;10;;;
4744;2023-11-26 21:00:00;70,8;26,84;10;;;
4745;2023-11-26 21:20:00;70,8;26,35;10;;;
4746;2023-11-26 21:40:00;70,8;26,35;10;;;
4747;2023-11-26 22:00:00;70,8;26,35;10;;;
4748;2023-11-26 22:20:00;70,8;26,84;10;;;
4749;2023-11-26 22:40:00;70,8;26,84;10;;;
4750;2023-11-27 23:00:00;70,8;26,35;10;;;
4751;2023-11-27 23:20:00;70,8;25,86;10;;;
4752;2023-11-27 23:40:00;70,8;26,35;10;;;
4753;2023-11-27 00:00:00;70,8;25,38;10;;;
4754;2023-11-27 00:20:00;70,8;26,35;10;;;
4755;2023-11-27 00:40:00;70,8;25,86;10;;;
4756;2023-11-27 01:00:00;70,8;26,35;10;;;
4757;2023-11-27 01:20:00;70,8;25,86;10;;;
4758;2023-11-27 01:40:00;70,8;26,35;10;;;
4759;2023-11-27 02:00:00;70,8;26,35;10;;;
4760;2023-11-27 02:20:00;70,8;27,33;10;;;
4761;2023-11-27 02:40:00;70,8;25,86;10;;;
4762;2023-11-27 03:00:00;70,8;26,35;10;;;
4763;2023-11-27 03:20:00;70,8;25,86;10;;;
4764;2023-11-27 03:40:00;70,8;26,35;10;;;
4765;2023-11-27 04:00:00;70,8;25,38;10;;;
4766;2023-11-27 04:20:00;70,8;26,35;10;;;
4767;2023-11-27 04:40:00;70,8;25,38;10;;;
4768;2023-11-27 05:00:00;70,8;26,35;10;;;
4769;2023-11-27 05:20:00;70,8;25,38;10;;;
4770;2023-11-27 05:40:00;70,8;26,35;10;;;
4771;2023-11-27 06:00:00;70,8;24,89;10;;;
4772;2023-11-27 06:20:00;70,8;25,86;10;;;
4773;2023-11-27 06:40:00;70,8;24,89;10;;;
4774;2023-11-27 07:00:00;70,8;25,86;10;;;
4775;2023-11-27 07:20:00;70,8;25,38;10;;;
4776;2023-11-27 07:40:00;70,8;25,86;10;;;
4777;2023-11-27 08:00:00;70,8;25,38;10;;;
4778;2023-11-27 08:20:00;70,8;25,38;10;;;
4779;2023-11-27 08:40:00;70,8;25,38;10;;;
4780;2023-11-27 09:00:00;70,8;25,38;10;;;
4781;2023-11-27 09:20:00;70,8;26,35;10;;;
4782;2023-11-27 09:40:00;70,8;24,89;10;;;
4783;2023-11-27 10:00:00;70,8;24,4;10;;;
4784;2023-11-27 10:20:00;70,8;25,86;10;;;
4785;2023-11-27 10:40:00;70,8;25,38;10;;;
4786;2023-11-27 11:00:00;70,8;24,4;10;;;
4787;2023-11-27 11:20:00;70,8;24,89;10;;;
4788;2023-11-27 11:40:00;70,8;25,86;10;;;
4789;2023-11-27 12:00:00;70,8;26,84;10;;;
4790;2023-11-27 12:20:00;70,8;24,89;10;;;
4791;2023-11-27 12:40:00;70,8;25,38;10;;;
4792;2023-11-27 13:00:00;70,8;24,89;10;;;
4793;2023-11-27 13:20:00;70,8;24,89;10;;;
4794;2023-11-27 13:40:00;70,8;24,89;10;;;
4795;2023-11-27 14:00:00;70,8;25,38;10;;;
4796;2023-11-27 14:20:00;70,8;24,4;10;;;
4797;2023-11-27 14:40:00;70,8;25,38;10;;;
4798;2023-11-27 15:00:00;70,8;24,89;10;;;
4799;2023-11-27 15:20:00;70,9;25,86;10;;;
4800;2023-11-27 15:40:00;70,9;25,38;10;;;
4801;2023-11-27 16:00:00;70,9;26,35;10;;;
4802;2023-11-27 16:20:00;70,9;24,89;10;;;
4803;2023-11-27 16:40:00;70,9;26,35;10;;;
4804;2023-11-27 17:00:00;70,9;24,89;10;;;
4805;2023-11-27 17:20:00;70,9;26,35;10;;;
4806;2023-11-27 17:40:00;70,9;24,89;10;;;
4807;2023-11-27 18:00:00;70,9;25,86;10;;;
4808;2023-11-27 18:20:00;70,9;24,4;10;;;
4809;2023-11-27 18:40:00;70,9;26,35;10;;;
4810;2023-11-27 19:00:00;70,9;24,89;10;;;
4811;2023-11-27 19:20:00;70,9;25,86;10;;;
4812;2023-11-27 19:40:00;70,9;24,4;10;;;
4813;2023-11-27 20:00:00;70,9;21,47;10;;;
4814;2023-11-27 20:20:00;70,9;20,01;10;;;
4815;2023-11-27 20:40:00;70,9;20,01;10;;;
4816;2023-11-27 21:00:00;70,9;19,52;10;;;
4817;2023-11-27 21:20:00;70,9;19,52;10;;;
4818;2023-11-27 21:40:00;70,9;20,01;10;;;
4819;2023-11-27 22:00:00;70,9;20,01;10;;;
4820;2023-11-27 22:20:00;70,9;19,52;10;;;
4821;2023-11-27 22:40:00;70,9;20,5;10;;;
4822;2023-11-28 23:00:00;70,9;19,52;10;;;
4823;2023-11-28 23:20:00;70,9;20,01;10;;;
4824;2023-11-28 23:40:00;70,9;20,01;10;;;
4825;2023-11-28 00:00:00;70,9;21,47;10;;;
4826;2023-11-28 00:20:00;70,9;19,52;10;;;
4827;2023-11-28 00:40:00;70,9;20,01;10;;;
4828;2023-11-28 01:00:00;70,9;20,01;10;;;
4829;2023-11-28 01:20:00;70,9;21,47;10;;;
4830;2023-11-28 01:40:00;70,9;20,5;10;;;
4831;2023-11-28 02:00:00;70,9;20,01;10;;;
4832;2023-11-28 02:20:00;70,9;20,5;10;;;
4833;2023-11-28 02:40:00;70,9;20,98;10;;;
4834;2023-11-28 03:00:00;70,9;20,5;10;;;
4835;2023-11-28 03:20:00;70,9;21,96;10;;;
4836;2023-11-28 03:40:00;70,9;20,01;10;;;
4837;2023-11-28 04:00:00;70,9;20,5;10;;;
4838;2023-11-28 04:20:00;70,9;20,5;10;;;
4839;2023-11-28 04:40:00;70,9;20,98;10;;;
4840;2023-11-28 05:00:00;70,9;20,5;10;;;
4841;2023-11-28 05:20:00;70,9;21,47;10;;;
4842;2023-11-28 05:40:00;70,9;20,5;10;;;
4843;2023-11-28 06:00:00;70,9;20,98;10;;;
4844;2023-11-28 06:20:00;70,9;20,01;10;;;
4845;2023-11-28 06:40:00;70,9;20,98;10;;;
4846;2023-11-28 07:00:00;70,9;19,52;10;;;
4847;2023-11-28 07:20:00;70,9;20,01;10;;;
4848;2023-11-28 07:40:00;70,9;20,5;10;;;
4849;2023-11-28 08:00:00;70,9;20,98;10;;;
4850;2023-11-28 08:20:00;70,9;20,5;10;;;
4851;2023-11-28 08:40:00;70,9;20,01;10;;;
4852;2023-11-28 09:00:00;70,9;20,98;10;;;
4853;2023-11-28 09:20:00;70,9;20,5;10;;;
4854;2023-11-28 09:40:00;70,9;20,5;10;;;
4855;2023-11-28 10:00:00;70,9;20,98;10;;;
4856;2023-11-28 10:20:00;70,9;23,42;10;;;
4857;2023-11-28 10:40:00;70,9;20,01;10;;;
4858;2023-11-28 11:00:00;70,9;19,52;10;;;
4859;2023-11-28 11:20:00;70,9;20,98;10;;;
4860;2023-11-28 11:40:00;70,9;22,45;10;;;
4861;2023-11-28 12:00:00;70,9;20,5;10;;;
4862;2023-11-28 12:20:00;70,9;20,98;10;;;
4863;2023-11-28 12:40:00;70,9;20,01;10;;;
4864;2023-11-28 13:00:00;70,9;20,98;10;;;
4865;2023-11-28 13:20:00;70,9;20,98;10;;;
4866;2023-11-28 13:40:00;70,9;20,98;10;;;
4867;2023-11-28 14:00:00;70,9;20,5;10;;;
4868;2023-11-28 14:20:00;70,9;20,98;10;;;
4869;2023-11-28 14:40:00;70,9;20,5;10;;;
4870;2023-11-28 15:00:00;70,9;20,5;10;;;
4871;2023-11-28 15:20:00;70,9;20,5;10;;;
4872;2023-11-28 15:40:00;70,9;20,5;10;;;
4873;2023-11-28 16:00:00;70,9;20,01;10;;;
4874;2023-11-28 16:20:00;70,9;20,98;10;;;
4875;2023-11-28 16:40:00;70,9;20,01;10;;;
4876;2023-11-28 17:00:00;70,9;21,47;10;;;
4877;2023-11-28 17:20:00;70,9;20,01;10;;;
4878;2023-11-28 17:40:00;70,9;22,45;10;;;
4879;2023-11-28 18:00:00;70,9;20,01;10;;;
4880;2023-11-28 18:20:00;70,9;20,98;10;;;
4881;2023-11-28 18:40:00;70,9;25,86;10;;;
4882;2023-11-28 19:00:00;70,9;25,86;10;;;
4883;2023-11-28 19:20:00;70,9;27,82;10;;;
4884;2023-11-28 19:40:00;70,9;26,84;10;;;
4885;2023-11-28 20:00:00;70,9;27,33;10;;;
4886;2023-11-28 20:20:00;70,9;27,33;10;;;
4887;2023-11-28 20:40:00;70,9;29,28;10;;;
4888;2023-11-28 21:00:00;70,9;28,3;10;;;
4889;2023-11-28 21:20:00;70,9;29,28;10;;;
4890;2023-11-28 21:40:00;70,9;26,84;10;;;
4891;2023-11-28 22:00:00;70,9;28,3;10;;;
4892;2023-11-28 22:20:00;70,9;27,82;10;;;
4893;2023-11-28 22:40:00;70,9;29,28;10;;;
4894;2023-11-28 23:00:00;70,9;26,84;10;;;
4895;2023-11-28 23:20:00;70,9;30,26;10;;;
4896;2023-11-28 23:40:00;70,9;26,84;10;;;
4897;2023-11-29 00:00:00;70,9;28,79;10;;;
4898;2023-11-29 00:20:00;70,9;27,82;10;;;
4899;2023-11-29 00:40:00;70,9;28,79;10;;;
4900;2023-11-29 01:00:00;70,9;27,33;10;;;
4901;2023-11-29 01:20:00;70,9;29,28;10;;;
4902;2023-11-29 01:40:00;70,9;28,79;10;;;
4903;2023-11-29 02:00:00;70,9;29,77;10;;;
4904;2023-11-29 02:20:00;70,9;26,35;10;;;
4905;2023-11-29 02:40:00;70,9;28,79;10;;;
4906;2023-11-29 03:00:00;70,9;28,3;10;;;
4907;2023-11-29 03:20:00;70,9;28,79;10;;;
4908;2023-11-29 03:40:00;70,9;26,84;10;;;
4909;2023-11-29 04:00:00;70,9;29,77;10;;;
4910;2023-11-29 04:20:00;70,9;27,33;10;;;
4911;2023-11-29 04:40:00;70,9;28,79;10;;;
4912;2023-11-29 05:00:00;70,9;26,84;10;;;
4913;2023-11-29 05:20:00;70,9;27,82;10;;;
4914;2023-11-29 05:40:00;70,9;27,33;10;;;
4915;2023-11-29 06:00:00;70,9;28,3;10;;;
4916;2023-11-29 06:20:00;70,9;27,33;10;;;
4917;2023-11-29 06:40:00;70,9;28,3;10;;;
4918;2023-11-29 07:00:00;70,9;28,79;10;;;
4919;2023-11-29 07:20:00;70,9;28,3;10;;;
4920;2023-11-29 07:40:00;70,9;30,26;10;;;
4921;2023-11-29 08:00:00;70,9;27,33;10;;;
4922;2023-11-29 08:20:00;70,9;27,82;10;;;
4923;2023-11-29 08:40:00;70,9;29,28;10;;;
4924;2023-11-29 09:00:00;70,9;29,28;10;;;
4925;2023-11-29 09:20:00;70,9;28,79;10;;;
4926;2023-11-29 09:40:00;70,9;29,77;10;;;
4927;2023-11-29 10:00:00;70,9;30,74;10;;;
4928;2023-11-29 10:20:00;70,9;27,82;10;;;
4929;2023-11-29 10:40:00;70,9;26,35;10;;;
4930;2023-11-29 11:00:00;70,9;26,84;10;;;
4931;2023-11-29 11:20:00;70,9;28,3;10;;;
4932;2023-11-29 11:40:00;70,9;29,28;10;;;
4933;2023-11-29 12:00:00;70,9;27,33;10;;;
4934;2023-11-29 12:20:00;70,9;30,74;10;;;
4935;2023-11-29 12:40:00;70,9;28,3;10;;;
4936;2023-11-29 13:00:00;70,9;29,77;10;;;
4937;2023-11-29 13:20:00;70,9;27,82;10;;;
4938;2023-11-29 13:40:00;70,9;29,77;10;;;
4939;2023-11-29 14:00:00;70,9;27,33;10;;;
4940;2023-11-29 14:20:00;70,9;29,77;10;;;
4941;2023-11-29 14:40:00;70,9;26,35;10;;;
4942;2023-11-29 15:00:00;70,9;28,79;10;;;
4943;2023-11-29 15:20:00;70,9;28,79;10;;;
4944;2023-11-29 15:40:00;70,9;28,79;10;;;
4945;2023-11-29 16:00:00;70,9;26,84;10;;;
4946;2023-11-29 16:20:00;70,9;29,77;10;;;
4947;2023-11-29 16:40:00;70,9;25,86;10;;;
4948;2023-11-29 17:00:00;70,9;30,74;10;;;
4949;2023-11-29 17:20:00;70,9;26,35;10;;;
4950;2023-11-29 17:40:00;70,9;21,96;10;;;
4951;2023-11-29 18:00:00;70,9;26,84;10;;;
4952;2023-11-29 18:20:00;70,9;26,84;10;;;
4953;2023-11-29 18:40:00;70,9;26,35;10;;;
4954;2023-11-29 19:00:00;70,9;27,33;10;;;
4955;2023-11-29 19:20:00;70,9;28,79;10;;;
4956;2023-11-29 19:40:00;70,9;28,3;10;;;
4957;2023-11-29 20:00:00;70,9;29,77;10;;;
4958;2023-11-29 20:20:00;70,9;28,3;10;;;
4959;2023-11-29 20:40:00;70,9;28,3;10;;;
4960;2023-11-29 21:00:00;70,9;28,3;10;;;
4961;2023-11-29 21:20:00;70,9;25,86;10;;;
4962;2023-11-29 21:40:00;70,9;29,28;10;;;
4963;2023-11-29 22:00:00;70,9;27,82;10;;;
4964;2023-11-29 22:20:00;70,9;29,28;10;;;
4965;2023-11-29 22:40:00;70,9;26,35;10;;;
4966;2023-11-29 23:00:00;70,9;30,74;10;;;
4967;2023-11-29 23:20:00;70,9;26,84;10;;;
4968;2023-11-29 23:40:00;70,9;28,79;10;;;
4969;2023-11-30 00:00:00;70,9;26,84;10;;;
4970;2023-11-30 00:20:00;70,9;28,79;10;;;
4971;2023-11-30 00:40:00;70,9;27,82;10;;;
4972;2023-11-30 01:00:00;70,9;30,74;10;;;
4973;2023-11-30 01:20:00;70,9;26,84;10;;;
4974;2023-11-30 01:40:00;70,9;29,77;10;;;
4975;2023-11-30 02:00:00;70,9;26,35;10;;;
4976;2023-11-30 02:20:00;70,9;31,23;10;;;
4977;2023-11-30 02:40:00;70,9;25,86;10;;;
4978;2023-11-30 03:00:00;70,9;30,26;10;;;
4979;2023-11-30 03:20:00;70,9;28,79;10;;;
4980;2023-11-30 03:40:00;70,9;29,28;10;;;
4981;2023-11-30 04:00:00;70,9;27,33;10;;;
4982;2023-11-30 04:20:00;70,9;29,77;10;;;
4983;2023-11-30 04:40:00;70,9;27,33;10;;;
4984;2023-11-30 05:00:00;70,9;29,77;10;;;
4985;2023-11-30 05:20:00;70,9;29,28;10;;;
4986;2023-11-30 05:40:00;70,9;31,23;10;;;
4987;2023-11-30 06:00:00;70,9;28,3;10;;;
4988;2023-11-30 06:20:00;70,9;30,74;10;;;
4989;2023-11-30 06:40:00;70,9;27,33;10;;;
4990;2023-11-30 07:00:00;70,9;29,28;10;;;
4991;2023-11-30 07:20:00;70,9;27,82;10;;;
4992;2023-11-30 07:40:00;70,9;29,77;10;;;
4993;2023-11-30 08:00:00;70,9;27,82;10;;;
4994;2023-11-30 08:20:00;70,9;27,82;10;;;
4995;2023-11-30 08:40:00;70,9;30,26;10;;;
4996;2023-11-30 09:00:00;70,9;29,77;10;;;
4997;2023-11-30 09:20:00;70,9;29,77;10;;;
4998;2023-11-30 09:40:00;70,9;29,28;10;;;
4999;2023-11-30 10:00:00;70,9;29,28;10;;;
5000;2023-11-30 10:20:00;70,9;29,28;10;;;
5001;2023-11-30 10:40:00;70,9;29,77;10;;;
5002;2023-11-30 11:00:00;70,9;29,28;10;;;
5003;2023-11-30 11:20:00;70,9;29,77;10;;;
5004;2023-11-30 11:40:00;70,9;28,3;10;;;
5005;2023-11-30 12:00:00;70,9;29,77;10;;;
5006;2023-11-30 12:20:00;70,8;26,84;10;;;
5007;2023-11-30 12:40:00;70,8;29,28;10;;;
5008;2023-11-30 13:00:00;70,8;28,79;10;;;
5009;2023-11-30 13:20:00;70,8;29,28;10;;;
5010;2023-11-30 13:40:00;70,8;29,77;10;;;
5011;2023-11-30 14:00:00;70,8;31,23;10;;;
5012;2023-11-30 14:20:00;70,8;29,28;10;;;
5013;2023-11-30 14:40:00;70,8;31,72;10;;;
5014;2023-11-30 15:00:00;70,8;29,77;10;;;
5015;2023-11-30 15:20:00;70,8;31,72;10;;;
5016;2023-11-30 15:40:00;70,8;29,77;10;;;
5017;2023-11-30 16:00:00;70,8;31,23;10;;;
5018;2023-11-30 16:20:00;70,8;28,79;10;;;
5019;2023-11-30 16:40:00;70,8;20,98;10;;;
5020;2023-11-30 17:00:00;70,8;20,5;10;;;
5021;2023-11-30 17:20:00;70,8;20,98;10;;;
5022;2023-11-30 17:40:00;70,8;21,47;10;;;
5023;2023-11-30 18:00:00;70,8;20,01;10;;;
5024;2023-11-30 18:20:00;70,8;20,5;10;;;
5025;2023-11-30 18:40:00;70,8;20,01;10;;;
5026;2023-11-30 19:00:00;70,8;19,52;10;;;
5027;2023-11-30 19:20:00;70,8;20,98;10;;;
5028;2023-11-30 19:40:00;70,8;18,54;10;;;
5029;2023-11-30 20:00:00;70,8;21,47;10;;;
5030;2023-11-30 20:20:00;70,8;20,98;10;;;
5031;2023-11-30 20:40:00;70,8;21,47;10;;;
5032;2023-11-30 21:00:00;70,8;21,96;10;;;
5033;2023-11-30 21:20:00;70,8;20,5;10;;;
5034;2023-11-30 21:40:00;70,8;20,98;10;;;
5035;2023-11-30 22:00:00;70,8;20,98;10;;;
5036;2023-11-30 22:20:00;70,8;20,5;10;;;
5037;2023-11-30 22:40:00;70,8;20,01;10;;;
5038;2023-11-30 23:00:00;70,8;20,01;10;;;
5039;2023-11-30 23:20:00;70,8;20,5;10;;;
5040;2023-11-30 23:40:00;70,8;20,01;10;;;
5041;2023-11-24 00:00:00;70,8;20,01;11;;;
5042;2023-11-24 00:20:00;70,8;20,5;11;;;
5043;2023-11-24 00:40:00;70,8;21,47;11;;;
5044;2023-11-24 01:00:00;70,8;20,5;11;;;
5045;2023-11-24 01:20:00;70,8;20,5;11;;;
5046;2023-11-24 01:40:00;70,8;20,5;11;;;
5047;2023-11-24 02:00:00;70,8;21,96;11;;;
5048;2023-11-24 02:20:00;70,8;20,98;11;;;
5049;2023-11-24 02:40:00;70,8;20,98;11;;;
5050;2023-11-24 03:00:00;70,8;21,47;11;;;
5051;2023-11-24 03:20:00;70,8;21,96;11;;;
5052;2023-11-24 03:40:00;70,8;20,98;11;;;
5053;2023-11-24 04:00:00;70,8;20,5;11;;;
5054;2023-11-24 04:20:00;70,8;20,98;11;;;
5055;2023-11-24 04:40:00;70,8;21,47;11;;;
5056;2023-11-24 05:00:00;70,8;20,98;11;;;
5057;2023-11-24 05:20:00;70,8;20,5;11;;;
5058;2023-11-24 05:40:00;70,8;21,47;11;;;
5059;2023-11-24 06:00:00;70,8;20,5;11;;;
5060;2023-11-24 06:20:00;70,8;20,5;11;;;
5061;2023-11-24 06:40:00;70,8;20,98;11;;;
5062;2023-11-24 07:00:00;70,8;20,5;11;;;
5063;2023-11-24 07:20:00;70,8;21,47;11;;;
5064;2023-11-24 07:40:00;70,8;20,01;11;;;
5065;2023-11-24 08:00:00;70,8;20,5;11;;;
5066;2023-11-24 08:20:00;70,8;20,5;11;;;
5067;2023-11-24 08:40:00;70,8;20,98;11;;;
5068;2023-11-24 09:00:00;70,8;20,98;11;;;
5069;2023-11-24 09:20:00;70,8;21,47;11;;;
5070;2023-11-24 09:40:00;70,8;21,96;11;;;
5071;2023-11-24 10:00:00;70,8;20,5;11;;;
5072;2023-11-24 10:20:00;70,8;21,47;11;;;
5073;2023-11-24 10:40:00;70,8;20,98;11;;;
5074;2023-11-24 11:00:00;70,8;20,98;11;;;
5075;2023-11-24 11:20:00;70,6;20,98;11;;;
5076;2023-11-24 11:40:00;70,6;20,5;11;;;
5077;2023-11-24 12:00:00;70,6;20,5;11;;;
5078;2023-11-24 12:20:00;70,6;20,98;11;;;
5079;2023-11-24 12:40:00;70,6;20,01;11;;;
5080;2023-11-24 13:00:00;70,6;20,5;11;;;
5081;2023-11-24 13:20:00;70,6;20,98;11;;;
5082;2023-11-24 13:40:00;70,6;20,98;11;;;
5083;2023-11-24 14:00:00;70,6;20,5;11;;;
5084;2023-11-24 14:20:00;70,6;21,96;11;;;
5085;2023-11-24 14:40:00;70,6;20,5;11;;;
5086;2023-11-24 15:00:00;70,6;21,47;11;;;
5087;2023-11-24 15:20:00;70,6;21,47;11;;;
5088;2023-11-24 15:40:00;70,6;24,4;11;;;
5089;2023-11-24 16:00:00;70,6;23,42;11;;;
5090;2023-11-24 16:20:00;70,6;24,89;11;;;
5091;2023-11-24 16:40:00;70,6;22,94;11;;;
5092;2023-11-24 17:00:00;70,6;24,4;11;;;
5093;2023-11-24 17:20:00;70,6;23,42;11;;;
5094;2023-11-24 17:40:00;70,6;23,91;11;;;
5095;2023-11-24 18:00:00;70,6;22,94;11;;;
5096;2023-11-24 18:20:00;70,6;23,91;11;;;
5097;2023-11-24 18:40:00;70,6;22,45;11;;;
5098;2023-11-24 19:00:00;70,6;24,89;11;;;
5099;2023-11-24 19:20:00;70,6;25,38;11;;;
5100;2023-11-24 19:40:00;70,6;23,42;11;;;
5101;2023-11-24 20:00:00;70,6;24,89;11;;;
5102;2023-11-24 20:20:00;70,6;24,4;11;;;
5103;2023-11-24 20:40:00;70,6;23,42;11;;;
5104;2023-11-24 21:00:00;70,6;24,4;11;;;
5105;2023-11-24 21:20:00;70,6;23,91;11;;;
5106;2023-11-24 21:40:00;70,6;23,42;11;;;
5107;2023-11-24 22:00:00;70,6;22,94;11;;;
5108;2023-11-24 22:20:00;70,6;24,4;11;;;
5109;2023-11-24 22:40:00;70,6;22,94;11;;;
5110;2023-11-25 00:00:00;70,6;22,94;11;;;
5111;2023-11-25 00:20:00;70,6;22,45;11;;;
5112;2023-11-25 00:40:00;70,6;23,42;11;;;
5113;2023-11-25 00:00:00;70,6;25,38;11;;;
5114;2023-11-25 00:20:00;70,6;23,91;11;;;
5115;2023-11-25 00:40:00;70,6;23,42;11;;;
5116;2023-11-25 01:00:00;70,6;23,42;11;;;
5117;2023-11-25 01:20:00;70,6;23,42;11;;;
5118;2023-11-25 01:40:00;70,6;22,94;11;;;
5119;2023-11-25 02:00:00;70,6;23,42;11;;;
5120;2023-11-25 02:20:00;70,6;22,94;11;;;
5121;2023-11-25 02:40:00;70,6;23,42;11;;;
5122;2023-11-25 03:00:00;70,6;22,94;11;;;
5123;2023-11-25 03:20:00;70,6;24,89;11;;;
5124;2023-11-25 03:40:00;70,6;23,42;11;;;
5125;2023-11-25 04:00:00;70,6;23,91;11;;;
5126;2023-11-25 04:20:00;70,6;22,94;11;;;
5127;2023-11-25 04:40:00;70,6;23,91;11;;;
5128;2023-11-25 05:00:00;70,6;22,45;11;;;
5129;2023-11-25 05:20:00;70,6;22,94;11;;;
5130;2023-11-25 05:40:00;70,6;22,94;11;;;
5131;2023-11-25 06:00:00;70,6;23,91;11;;;
5132;2023-11-25 06:20:00;70,6;22,94;11;;;
5133;2023-11-25 06:40:00;70,6;23,91;11;;;
5134;2023-11-25 07:00:00;70,6;23,42;11;;;
5135;2023-11-25 07:20:00;70,6;24,4;11;;;
5136;2023-11-25 07:40:00;70,6;22,45;11;;;
5137;2023-11-25 08:00:00;70,6;24,89;11;;;
5138;2023-11-25 08:20:00;70,6;22,94;11;;;
5139;2023-11-25 08:40:00;70,6;24,89;11;;;
5140;2023-11-25 09:00:00;70,6;23,42;11;;;
5141;2023-11-25 09:20:00;70,6;23,91;11;;;
5142;2023-11-25 09:40:00;70,6;23,42;11;;;
5143;2023-11-25 10:00:00;70,6;24,4;11;;;
5144;2023-11-25 10:20:00;70,5;24,4;11;;;
5145;2023-11-25 10:40:00;70,5;23,91;11;;;
5146;2023-11-25 11:00:00;70,5;24,4;11;;;
5147;2023-11-25 11:20:00;70,5;23,91;11;;;
5148;2023-11-25 11:40:00;70,5;24,89;11;;;
5149;2023-11-25 12:00:00;70,5;25,38;11;;;
5150;2023-11-25 12:20:00;70,5;22,45;11;;;
5151;2023-11-25 12:40:00;70,5;24,89;11;;;
5152;2023-11-25 13:00:00;70,5;23,91;11;;;
5153;2023-11-25 13:20:00;70,5;24,4;11;;;
5154;2023-11-25 13:40:00;70,5;24,4;11;;;
5155;2023-11-25 14:00:00;70,5;24,89;11;;;
5156;2023-11-25 14:20:00;70,5;23,42;11;;;
5157;2023-11-25 14:40:00;70,5;20,98;11;;;
5158;2023-11-25 15:00:00;70,5;20,01;11;;;
5159;2023-11-25 15:20:00;70,5;21,96;11;;;
5160;2023-11-25 15:40:00;70,5;20,5;11;;;
5161;2023-11-25 16:00:00;70,5;20,98;11;;;
5162;2023-11-25 16:20:00;70,5;20,98;11;;;
5163;2023-11-25 16:40:00;70,5;21,96;11;;;
5164;2023-11-25 17:00:00;70,5;20,01;11;;;
